"Stream Name","Site Name","UTC(yyyy/MM/dd HH:mm:ss)","Local(yyyy/MM/dd HH:mm:ss)","Sample Value","Local Time Zone Name"
"Level","A07_M2-9","2024/05/10 11:27:00","2024/05/10 20:27:00","26.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 11:37:00","2024/05/10 20:37:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 11:47:00","2024/05/10 20:47:00","27.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 11:57:00","2024/05/10 20:57:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 12:07:00","2024/05/10 21:07:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 12:17:00","2024/05/10 21:17:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 12:27:00","2024/05/10 21:27:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 12:37:00","2024/05/10 21:37:00","27.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 12:47:00","2024/05/10 21:47:00","27.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 12:57:00","2024/05/10 21:57:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 13:07:00","2024/05/10 22:07:00","27.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 13:17:00","2024/05/10 22:17:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 13:27:00","2024/05/10 22:27:00","25.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 13:37:00","2024/05/10 22:37:00","25.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 13:47:00","2024/05/10 22:47:00","25.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 13:57:00","2024/05/10 22:57:00","25.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 14:07:00","2024/05/10 23:07:00","24.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 14:17:00","2024/05/10 23:17:00","24.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 14:27:00","2024/05/10 23:27:00","23.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 14:37:00","2024/05/10 23:37:00","23.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 14:47:00","2024/05/10 23:47:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/10 14:57:00","2024/05/10 23:57:00","23.0","Asia/Seoul"
