"Stream Name","Site Name","UTC(yyyy/MM/dd HH:mm:ss)","Local(yyyy/MM/dd HH:mm:ss)","Sample Value","Local Time Zone Name"
"Level","A07_M2-9","2024/05/14 11:27:00","2024/05/14 20:27:00","25.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 11:37:00","2024/05/14 20:37:00","26.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 11:47:00","2024/05/14 20:47:00","26.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 11:57:00","2024/05/14 20:57:00","26.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 12:07:00","2024/05/14 21:07:00","27.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 12:17:00","2024/05/14 21:17:00","26.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 12:27:00","2024/05/14 21:27:00","26.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 12:37:00","2024/05/14 21:37:00","26.1","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 12:47:00","2024/05/14 21:47:00","25.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 12:57:00","2024/05/14 21:57:00","25.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 13:07:00","2024/05/14 22:07:00","25.3","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 13:17:00","2024/05/14 22:17:00","26.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 13:27:00","2024/05/14 22:27:00","25.5","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 13:37:00","2024/05/14 22:37:00","25.0","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 13:47:00","2024/05/14 22:47:00","25.6","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 13:57:00","2024/05/14 22:57:00","24.8","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 14:07:00","2024/05/14 23:07:00","24.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 14:17:00","2024/05/14 23:17:00","23.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 14:27:00","2024/05/14 23:27:00","23.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 14:37:00","2024/05/14 23:37:00","22.7","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 14:47:00","2024/05/14 23:47:00","22.2","Asia/Seoul"
"Level","A07_M2-9","2024/05/14 14:57:00","2024/05/14 23:57:00","21.4","Asia/Seoul"
